Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Morphessor_Scores,Reading_Time,Accuracy
jilal,N,5,"['ji', 'l', 'al']",2,0.4,27.14,571.03,1.0
jilley,N,6,"['j', 'ill', 'ey']",2,0.5,29.97,566.82,1.0
jiln,N,4,"['ji', 'ln']",1,0.5,23.49,537.84,1.0
jilsam,N,6,"['ji', 'l', 's', 'am']",3,0.33,34.45,574.08,0.97
jiltage,N,7,"['ji', 'lt', 'age']",2,0.57,33.18,658.22,0.97
jimer,N,5,"['ji', 'mer']",1,0.6,22.91,552.74,1.0
jimers,N,6,"['ji', 'mer', 's']",2,0.5,29.15,539.61,0.95
jimped,N,6,"['j', 'imped']",1,0.67,21.56,676.87,0.98
jimper,N,6,"['j', 'imper']",1,0.67,21.69,654.92,0.92
jimping,N,7,"['j', 'imp', 'ing']",2,0.57,29.5,693.25,1.0
jincount,N,8,"['j', 'in', 'count']",2,0.62,26.64,573.97,0.97
jincounts,N,9,"['j', 'in', 'count', 's']",3,0.56,32.89,584.87,1.0
jines,N,5,"['j', 'ines']",1,0.6,22.03,579.0,1.0
jins,N,4,"['j', 'ins']",1,0.5,21.0,566.61,0.92
jintace,N,7,"['j', 'in', 'tace']",2,0.57,29.37,594.08,0.98
jints,N,5,"['j', 'int', 's']",2,0.4,27.0,626.22,0.92
jipa,N,4,"['ji', 'pa']",1,0.5,21.64,531.08,0.98
jipe,N,4,"['ji', 'pe']",1,0.5,22.62,617.59,0.9
jiped,N,5,"['ji', 'ped']",1,0.6,22.8,628.48,0.89
jipped,N,6,"['ji', 'pp', 'ed']",2,0.5,29.99,671.29,0.9
jiqued,N,6,"['j', 'iqu', 'ed']",2,0.5,28.53,581.7,1.0
jir,N,3,"['ji', 'r']",1,0.33,19.36,539.57,0.96
jire,N,4,"['ji', 're']",1,0.5,18.55,554.46,0.97
jireer,N,6,"['ji', 're', 'er']",2,0.5,25.74,540.65,1.0
jirice,N,6,"['ji', 'rice']",1,0.67,23.72,528.05,1.0
jirks,N,5,"['j', 'irk', 's']",2,0.4,28.79,617.65,0.68
jisa,N,4,"['ji', 'sa']",1,0.5,21.19,549.17,1.0
jisace,N,6,"['ji', 'sac', 'e']",2,0.5,29.99,586.05,1.0
jiscate,N,7,"['ji', 'sc', 'ate']",2,0.57,31.15,565.79,1.0
jiscud,N,6,"['ji', 'scu', 'd']",2,0.5,31.06,533.26,1.0
jished,N,6,"['ji', 'shed']",1,0.67,23.49,594.95,0.98
jisher,N,6,"['j', 'ish', 'er']",2,0.5,27.49,573.92,1.0
jisins,N,6,"['ji', 's', 'ins']",2,0.5,28.71,574.76,1.0
jite,N,4,"['j', 'ite']",1,0.5,21.24,562.46,0.97
jits,N,4,"['j', 'its']",1,0.5,21.85,688.38,0.85
jitted,N,6,"['j', 'itt', 'ed']",2,0.5,29.34,741.14,0.63
jitting,N,7,"['j', 'itt', 'ing']",2,0.57,28.81,734.7,0.79
jittled,N,7,"['ji', 'ttl', 'ed']",2,0.57,32.19,703.79,0.95
jiwings,N,7,"['ji', 'wing', 's']",2,0.57,28.46,597.9,1.0
jiy,N,3,"['ji', 'y']",1,0.33,19.28,525.47,1.0
jiyl,N,4,"['ji', 'yl']",1,0.5,22.33,532.05,1.0
jiyls,N,5,"['ji', 'yl', 's']",2,0.4,28.58,568.32,1.0
jized,N,5,"['j', 'ized']",1,0.6,20.81,687.76,0.89
jizing,N,6,"['j', 'iz', 'ing']",2,0.5,27.15,690.55,0.92
joa,N,3,"['jo', 'a']",1,0.33,18.67,539.24,1.0
jockstrums,N,10,"['jock', 'stru', 'ms']",2,0.7,35.53,620.5,0.95
jocoa,N,5,"['jo', 'co', 'a']",2,0.4,26.64,534.7,1.0
jocoan,N,6,"['jo', 'co', 'an']",2,0.5,28.52,553.5,1.0
joctor,N,6,"['jo', 'c', 'tor']",2,0.5,29.0,582.15,1.0
joctors,N,7,"['jo', 'c', 'tor', 's']",3,0.43,35.25,630.74,1.0
jod,N,3,"['jo', 'd']",1,0.33,19.73,598.44,0.95
joddle,N,6,"['j', 'odd', 'le']",2,0.5,29.34,695.97,0.95
joddled,N,7,"['j', 'odd', 'led']",2,0.57,32.58,670.49,0.95
jode,N,4,"['jo', 'de']",1,0.5,19.67,579.11,1.0
jodes,N,5,"['jo', 'des']",1,0.6,22.21,595.58,0.95
jofcul,N,6,"['j', 'of', 'cul']",2,0.5,29.38,547.34,1.0
joffer,N,6,"['j', 'offer']",1,0.67,20.93,544.46,1.0
joffers,N,7,"['j', 'offer', 's']",2,0.57,27.18,631.5,1.0
joffling,N,8,"['j', 'off', 'ling']",2,0.62,28.69,654.03,0.95
jofs,N,4,"['j', 'of', 's']",2,0.25,24.84,558.66,1.0
jofstires,N,9,"['j', 'of', 'stir', 'es']",3,0.56,39.02,563.3,0.97
jointers,N,8,"['joint', 'ers']",1,0.75,22.12,981.5,0.37
joirgurs,N,8,"['j', 'oir', 'gu', 'r', 's']",4,0.38,44.54,544.21,1.0
jok,N,3,['jok'],0,0.67,12.66,564.82,1.0
jolfbies,N,8,"['jol', 'f', 'bi', 'es']",3,0.5,38.78,553.58,1.0
jolfby,N,6,"['jol', 'f', 'by']",2,0.5,30.25,587.33,1.0
jolled,N,6,"['jol', 'led']",1,0.67,24.7,647.21,0.88
jolloes,N,7,"['jol', 'lo', 'es']",2,0.57,30.53,542.66,1.0
jollooed,N,8,"['jol', 'loo', 'ed']",2,0.62,31.47,581.68,1.0
jollum,N,6,"['jol', 'lum']",1,0.67,24.7,578.21,1.0
jols,N,4,"['jol', 's']",1,0.5,19.06,552.43,1.0
jolule,N,6,"['jol', 'ule']",1,0.67,24.7,623.38,0.97
jolumns,N,7,"['jol', 'um', 'ns']",2,0.57,34.57,597.92,0.98
jolusts,N,7,"['jo', 'lust', 's']",2,0.57,28.86,600.79,0.98
jolves,N,6,"['jol', 've', 's']",2,0.5,28.75,644.26,1.0
jom,N,3,"['jo', 'm']",1,0.33,19.77,553.45,1.0
jomels,N,6,"['jo', 'mel', 's']",2,0.5,28.52,521.31,1.0
joming,N,6,"['jo', 'm', 'ing']",2,0.5,27.02,585.32,1.0
jompt,N,5,"['j', 'omp', 't']",2,0.4,29.76,537.21,1.0
jompts,N,6,"['j', 'omp', 'ts']",2,0.5,33.62,550.37,1.0
joms,N,4,"['jo', 'ms']",1,0.5,23.49,532.91,1.0
jondal,N,6,"['j', 'ond', 'al']",2,0.5,29.87,607.57,0.97
jone,N,4,"['j', 'one']",1,0.5,18.6,594.38,1.0
jongs,N,5,"['jo', 'ngs']",1,0.6,23.72,660.78,0.97
jonish,N,6,"['j', 'on', 'ish']",2,0.5,28.0,646.49,1.0
jonmiel,N,7,"['j', 'on', 'mi', 'el']",3,0.43,36.8,556.35,1.0
jonob,N,5,"['jo', 'no', 'b']",2,0.4,27.95,560.0,0.95
jontage,N,7,"['jo', 'nt', 'age']",2,0.57,32.08,678.14,0.92
jontured,N,8,"['jo', 'ntu', 'red']",2,0.62,33.12,699.32,0.97
jool,N,4,"['jo', 'ol']",1,0.5,21.67,616.65,0.92
jopes,N,5,"['jo', 'p', 'es']",2,0.4,27.69,587.92,1.0
jor,N,3,"['j', 'or']",1,0.33,18.55,551.71,0.98
joral,N,5,"['j', 'or', 'al']",2,0.4,26.16,639.9,1.0
jorals,N,6,"['j', 'or', 'al', 's']",3,0.33,32.4,586.9,0.98
jore,N,4,"['jo', 're']",1,0.5,18.55,626.59,0.98
jorlds,N,6,"['jo', 'rl', 'ds']",2,0.5,34.82,561.24,0.97
jorne,N,5,"['j', 'or', 'ne']",2,0.4,27.68,570.33,1.0
jorone,N,6,"['j', 'or', 'one']",2,0.5,26.78,558.92,1.0
jors,N,4,"['j', 'ors']",1,0.5,22.25,533.33,1.0
jorst,N,5,"['j', 'or', 'st']",2,0.4,26.87,571.87,1.0
jorute,N,6,"['jo', 'ru', 'te']",2,0.5,31.23,530.54,1.0
joscing,N,7,"['jo', 'sc', 'ing']",2,0.57,29.09,579.33,0.98
jossleyed,N,9,"['j', 'oss', 'ley', 'ed']",3,0.56,41.01,574.72,1.0
jostdal,N,7,"['jost', 'dal']",1,0.71,25.68,613.35,1.0
jostdals,N,8,"['jost', 'dal', 's']",2,0.62,31.92,554.55,1.0
josted,N,6,"['jost', 'ed']",1,0.67,21.28,761.29,0.72
joster,N,6,"['jost', 'er']",1,0.67,20.69,725.4,0.82
jostest,N,7,"['jost', 'est']",1,0.71,23.41,697.71,1.0
josting,N,7,"['jost', 'ing']",1,0.71,20.75,715.84,0.65
jostley,N,7,"['jost', 'ley']",1,0.71,24.47,647.09,0.87
jostleys,N,8,"['jost', 'ley', 's']",2,0.62,30.72,653.24,0.98
josts,N,5,"['jost', 's']",1,0.6,19.75,717.07,0.72
jotches,N,7,"['jo', 't', 'ches']",2,0.57,30.53,625.69,0.95
jote,N,4,"['jo', 'te']",1,0.5,21.25,575.26,0.94
jothed,N,6,"['jo', 'the', 'd']",2,0.5,27.95,596.67,1.0
jotice,N,6,"['jo', 'tic', 'e']",2,0.5,29.58,610.47,1.0
jotten,N,6,"['jo', 'tten']",1,0.67,24.0,571.43,0.92
jouchsaked,N,10,"['j', 'ou', 'ch', 'sak', 'ed']",4,0.5,46.6,559.59,1.0
jouchsalms,N,10,"['j', 'ou', 'ch', 'sal', 'ms']",4,0.5,50.79,593.89,1.0
jouchsape,N,9,"['j', 'ou', 'ch', 's', 'ape']",4,0.44,45.69,571.97,1.0
jought,N,6,"['jo', 'ugh', 't']",2,0.5,29.68,689.84,1.0
joult,N,5,"['jo', 'ul', 't']",2,0.4,28.26,785.57,0.55
joults,N,6,"['jo', 'ul', 'ts']",2,0.5,32.12,516.25,0.48
joun,N,4,"['jo', 'un']",1,0.5,18.73,541.42,1.0
jouns,N,5,"['jo', 'un', 's']",2,0.4,24.98,601.26,0.97
journer,N,7,"['journ', 'er']",1,0.71,20.17,880.1,0.87
jourting,N,8,"['j', 'our', 't', 'ing']",3,0.5,34.74,648.36,0.97
jov,N,3,"['j', 'ov']",1,0.33,19.69,564.78,0.99
jox,N,3,"['j', 'ox']",1,0.33,21.16,615.51,0.92
joyards,N,7,"['joy', 'ard', 's']",2,0.57,27.72,694.06,0.95
joyars,N,6,"['joy', 'ars']",1,0.67,23.29,578.03,1.0
joyfade,N,7,"['joy', 'fad', 'e']",2,0.57,29.61,663.08,0.92
joyfades,N,8,"['joy', 'fad', 'es']",2,0.62,31.18,676.65,0.98
joyshock,N,8,"['joy', 'shock']",1,0.75,22.75,735.11,0.75
joz,N,3,"['jo', 'z']",1,0.33,20.18,520.35,1.0
jub,N,3,"['ju', 'b']",1,0.33,18.85,645.25,0.96
jubs,N,4,"['ju', 'b', 's']",2,0.25,25.09,628.46,0.95
juck,N,4,"['ju', 'ck']",1,0.5,21.62,618.35,1.0
juckoes,N,7,"['ju', 'c', 'ko', 'es']",3,0.43,37.01,565.9,1.0
juckooed,N,8,"['ju', 'ck', 'oo', 'ed']",3,0.5,40.73,571.37,0.98
juckstrop,N,9,"['ju', 'ck', 's', 'trop']",3,0.56,38.74,645.15,1.0
juctim,N,6,"['ju', 'c', 'tim']",2,0.5,28.58,605.2,1.0
juctor,N,6,"['ju', 'c', 'tor']",2,0.5,28.41,654.76,1.0
juctors,N,7,"['ju', 'c', 'tor', 's']",3,0.43,34.66,654.92,0.98
jucurd,N,6,"['ju', 'cur', 'd']",2,0.5,28.67,583.13,1.0
judture,N,7,"['ju', 'dt', 'ure']",2,0.57,33.32,578.03,1.0
jueernent,N,9,"['ju', 'e', 'ern', 'ent']",3,0.56,37.35,539.13,1.0
jugan,N,5,"['jug', 'an']",1,0.6,21.54,580.05,1.0
juicking,N,8,"['juic', 'king']",1,0.75,22.93,653.24,1.0
juide,N,5,"['ju', 'i', 'de']",2,0.4,25.98,614.74,1.0
juing,N,5,"['ju', 'ing']",1,0.6,18.48,580.64,1.0
juining,N,7,"['ju', 'in', 'ing']",2,0.57,25.31,671.37,1.0
juintest,N,8,"['ju', 'in', 'test']",2,0.62,27.35,589.18,1.0
juip,N,4,"['ju', 'ip']",1,0.5,21.8,602.27,0.99
juipped,N,7,"['ju', 'ip', 'ped']",2,0.57,32.77,622.08,0.98
juiring,N,7,"['ju', 'i', 'ring']",2,0.57,28.07,618.03,1.0
juisous,N,7,"['ju', 'is', 'ous']",2,0.57,29.42,613.42,1.0
juit,N,4,"['ju', 'it']",1,0.5,19.53,604.71,1.0
juk,N,3,"['ju', 'k']",1,0.33,19.23,581.53,1.0
julla,N,5,"['ju', 'lla']",1,0.6,22.9,548.31,0.98
julled,N,6,"['j', 'ull', 'ed']",2,0.5,29.63,616.15,0.98
jult,N,4,"['ju', 'lt']",1,0.5,23.41,594.45,0.95
julyrs,N,6,"['ju', 'ly', 'r', 's']",3,0.33,33.39,530.24,1.0
jum,N,3,"['ju', 'm']",1,0.33,19.17,610.01,0.95
jumb,N,4,"['ju', 'mb']",1,0.5,22.72,677.61,0.92
jumbed,N,6,"['ju', 'm', 'bed']",2,0.5,29.36,762.47,0.97
jumit,N,5,"['ju', 'm', 'it']",2,0.4,27.47,568.33,1.0
jums,N,4,"['ju', 'ms']",1,0.5,22.9,588.25,1.0
junab,N,5,"['j', 'un', 'ab']",2,0.4,26.56,575.14,1.0
juncing,N,7,"['j', 'unc', 'ing']",2,0.57,28.49,639.05,1.0
junesox,N,7,"['ju', 'nes', 'ox']",2,0.57,32.41,557.0,1.0
juneture,N,8,"['ju', 'net', 'ure']",2,0.62,31.64,639.43,0.97
juney,N,5,"['ju', 'ney']",1,0.6,21.25,564.0,0.97
junglin,N,7,"['jung', 'lin']",1,0.71,22.99,672.23,0.98
junglins,N,8,"['jung', 'lin', 's']",2,0.62,29.24,643.83,0.97
jungs,N,5,"['jung', 's']",1,0.6,19.75,683.81,0.89
junos,N,5,"['ju', 'no', 's']",2,0.4,25.98,710.63,0.95
junt,N,4,"['j', 'unt']",1,0.5,21.69,640.64,0.92
junture,N,7,"['ju', 'ntu', 're']",2,0.57,30.13,733.0,0.7
junwens,N,7,"['j', 'un', 'wen', 's']",3,0.43,35.0,549.97,1.0
jurends,N,7,"['jur', 'end', 's']",2,0.57,26.6,595.19,1.0
jurked,N,6,"['jur', 'k', 'ed']",2,0.5,27.67,686.59,0.88
jurra,N,5,"['jur', 'ra']",1,0.6,21.38,562.37,1.0
jurse,N,5,"['jur', 'se']",1,0.6,21.12,569.83,1.0
jursenents,N,10,"['jur', 'sen', 'ent', 's']",3,0.6,38.86,617.98,1.0
jurtex,N,6,"['jur', 't', 'ex']",2,0.5,27.63,525.34,1.0
jusar,N,5,"['ju', 'sar']",1,0.6,22.72,559.0,1.0
jush,N,4,"['ju', 'sh']",1,0.5,20.02,580.96,0.99
jusker,N,6,"['ju', 'sk', 'er']",2,0.5,28.92,621.97,1.0
jussed,N,6,"['ju', 's', 'sed']",2,0.5,28.36,618.32,1.0
jussels,N,7,"['ju', 's', 'sel', 's']",3,0.43,34.8,568.47,0.92
justige,N,7,"['just', 'i', 'ge']",2,0.57,26.93,688.92,0.92
justles,N,7,"['just', 'les']",1,0.71,20.73,745.64,0.65
juted,N,5,"['ju', 'ted']",1,0.6,23.12,601.36,0.75
juth,N,4,"['ju', 'th']",1,0.5,19.92,586.02,1.0
jutip,N,5,"['ju', 'tip']",1,0.6,21.14,603.16,1.0
jutter,N,6,"['j', 'utter']",1,0.67,21.08,709.11,0.55
juvast,N,6,"['ju', 'vast']",1,0.67,22.72,536.45,1.0
juyage,N,6,"['ju', 'y', 'age']",2,0.5,27.86,566.21,1.0
juyope,N,6,"['ju', 'y', 'ope']",2,0.5,30.57,552.71,1.0
juz,N,3,"['ju', 'z']",1,0.33,19.58,542.41,1.0
juzz,N,4,"['ju', 'zz']",1,0.5,22.72,670.33,0.95
kabak,N,5,"['ka', 'bak']",1,0.6,21.5,559.59,0.95
kackodes,N,8,"['k', 'ac', 'ko', 'des']",3,0.5,38.42,613.62,1.0
kad,N,3,"['k', 'ad']",1,0.33,18.07,550.87,0.97
kansced,N,7,"['kan', 's', 'ced']",2,0.57,29.24,559.89,1.0
karts,N,5,"['kar', 'ts']",1,0.6,22.46,589.2,0.42
karyan,N,6,"['kar', 'yan']",1,0.67,22.26,618.53,1.0
karyans,N,7,"['kar', 'yan', 's']",2,0.57,28.5,625.89,0.98
kebbuel,N,7,"['k', 'ebb', 'u', 'el']",3,0.43,37.0,556.41,1.0
keches,N,6,"['ke', 'ches']",1,0.67,22.95,589.88,1.0
kecked,N,6,"['ke', 'ck', 'ed']",2,0.5,29.63,619.05,1.0
kect,N,4,"['k', 'ect']",1,0.5,20.99,544.87,1.0
ked,N,3,"['k', 'ed']",1,0.33,17.11,545.83,0.95
kedgy,N,5,"['k', 'edg', 'y']",2,0.4,28.26,627.42,1.0
keds,N,4,"['ke', 'ds']",1,0.5,22.79,577.88,1.0
keeds,N,5,"['ke', 'ed', 's']",2,0.4,25.49,634.82,0.95
keejole,N,7,"['ke', 'e', 'jol', 'e']",3,0.43,36.3,553.7,1.0
keejoles,N,8,"['ke', 'e', 'jol', 'es']",3,0.5,37.87,601.35,1.0
keem,N,4,"['ke', 'em']",1,0.5,20.73,632.23,1.0
keemed,N,6,"['ke', 'e', 'med']",2,0.5,28.2,608.69,1.0
keental,N,7,"['keen', 'tal']",1,0.71,23.73,602.16,0.97
keentet,N,7,"['keen', 't', 'et']",2,0.57,29.13,590.3,1.0
keentets,N,8,"['keen', 'te', 'ts']",2,0.62,33.16,590.34,1.0
keentum,N,7,"['keen', 'tum']",1,0.71,23.53,562.62,1.0
keephoke,N,8,"['keep', 'ho', 'ke']",2,0.62,30.4,682.16,1.0
keephokes,N,9,"['keep', 'ho', 'k', 'es']",3,0.56,36.51,644.44,0.98
keerrel,N,7,"['ke', 'er', 'rel']",2,0.57,29.52,595.35,0.97
keerrelled,N,10,"['ke', 'er', 'rell', 'ed']",3,0.6,38.32,652.05,1.0
keerried,N,8,"['ke', 'er', 'ri', 'ed']",3,0.5,35.44,564.09,1.0
keerries,N,8,"['ke', 'err', 'ies']",2,0.62,34.84,617.92,0.98
keerry,N,6,"['ke', 'er', 'ry']",2,0.5,28.74,539.66,1.0
keeth,N,5,"['ke', 'eth']",1,0.6,22.1,561.41,1.0
keetted,N,7,"['ke', 'ett', 'ed']",2,0.57,29.52,587.14,1.0
keetter,N,7,"['ke', 'ett', 'er']",2,0.57,28.93,556.44,1.0
keetting,N,8,"['ke', 'ett', 'ing']",2,0.62,28.99,610.33,0.98
keevers,N,7,"['ke', 'ever', 's']",2,0.57,27.14,609.33,1.0
kelder,N,6,"['k', 'elder']",1,0.67,20.4,566.49,1.0
kelders,N,7,"['k', 'elder', 's']",2,0.57,26.65,566.5,0.97
kelding,N,7,"['k', 'eld', 'ing']",2,0.57,28.06,573.46,0.98
kellers,N,7,"['k', 'ell', 'ers']",2,0.57,29.79,640.76,1.0
kembials,N,8,"['k', 'emb', 'ial', 's']",3,0.5,36.86,569.58,0.98
kemos,N,5,"['ke', 'mos']",1,0.6,23.13,550.18,1.0
kempia,N,6,"['k', 'emp', 'ia']",2,0.5,30.32,616.13,0.98
kempian,N,7,"['k', 'emp', 'ian']",2,0.57,30.62,609.74,1.0
kemping,N,7,"['k', 'emp', 'ing']",2,0.57,28.06,648.92,0.9
kems,N,4,"['ke', 'ms']",1,0.5,23.13,611.2,0.92
kench,N,5,"['ken', 'ch']",1,0.6,20.36,596.22,1.0
kencman,N,7,"['k', 'enc', 'man']",2,0.57,27.93,567.71,1.0
kendly,N,6,"['k', 'end', 'ly']",2,0.5,26.17,661.54,0.98
kenged,N,6,"['k', 'eng', 'ed']",2,0.5,27.25,571.76,1.0
kentals,N,7,"['ken', 'tal', 's']",2,0.57,29.36,691.41,0.95
keorum,N,6,"['ke', 'or', 'um']",2,0.5,29.52,595.25,1.0
keota,N,5,"['ke', 'ot', 'a']",2,0.4,28.94,569.76,0.95
keotas,N,6,"['ke', 'o', 'tas']",2,0.5,31.04,544.16,1.0
kerp,N,4,"['ker', 'p']",1,0.5,20.61,645.59,0.92
kerthel,N,7,"['ker', 'the', 'l']",2,0.57,28.91,617.63,0.95
kerthels,N,8,"['ker', 'th', 'els']",2,0.62,33.57,607.13,0.98
keseb,N,5,"['ke', 'se', 'b']",2,0.4,28.31,580.16,1.0
kesebs,N,6,"['ke', 'se', 'b', 's']",3,0.33,34.56,569.02,1.0
kesmey,N,6,"['k', 'es', 'mey']",2,0.5,28.77,548.7,1.0
kesser,N,6,"['k', 'ess', 'er']",2,0.5,27.39,560.28,0.98
kessing,N,7,"['k', 'ess', 'ing']",2,0.57,27.45,602.95,0.98
kessly,N,6,"['k', 'ess', 'ly']",2,0.5,28.58,580.4,1.0
ketha,N,5,"['ket', 'ha']",1,0.6,22.21,566.5,1.0
kethest,N,7,"['ke', 'the', 'st']",2,0.57,28.0,568.08,1.0
ketrin,N,6,"['ket', 'rin']",1,0.67,24.0,567.23,0.92
ketting,N,7,"['k', 'ett', 'ing']",2,0.57,26.85,656.47,0.89
kexpel,N,6,"['k', 'exp', 'el']",2,0.5,28.29,519.21,1.0
kexpels,N,7,"['k', 'exp', 'els']",2,0.57,31.66,580.98,1.0
kextrief,N,8,"['k', 'extr', 'i', 'ef']",3,0.5,37.94,557.19,1.0
kextriefs,N,9,"['k', 'extr', 'i', 'ef', 's']",4,0.44,44.18,525.02,1.0
keyboomed,N,9,"['key', 'boom', 'ed']",2,0.67,29.88,713.8,0.95
keychane,N,8,"['key', 'cha', 'ne']",2,0.62,30.21,716.55,0.92
keyet,N,5,"['key', 'et']",1,0.6,20.71,580.76,1.0
keyfore,N,7,"['key', 'fore']",1,0.71,21.1,612.87,0.95
keynares,N,8,"['key', 'nar', 'es']",2,0.62,31.6,612.83,1.0
keypeard,N,8,"['key', 'pe', 'ard']",2,0.62,31.77,692.69,0.92
keyshines,N,9,"['key', 'shine', 's']",2,0.67,29.04,803.42,0.8
keyver,N,6,"['key', 'ver']",1,0.67,21.03,577.79,1.0
keyvered,N,8,"['key', 'ver', 'ed']",2,0.62,28.81,625.45,1.0
keyvers,N,7,"['key', 'vers']",1,0.71,21.74,548.08,1.0
khacla,N,6,"['kha', 'cla']",1,0.67,24.0,545.55,1.0
khada,N,5,"['kha', 'da']",1,0.6,22.83,576.08,0.98
khala,N,5,"['kha', 'la']",1,0.6,22.04,607.12,0.92
khalas,N,6,"['kha', 'las']",1,0.67,24.0,645.7,0.95
khallip,N,7,"['k', 'hall', 'ip']",2,0.57,30.12,575.49,0.97
khamter,N,7,"['k', 'ham', 'ter']",2,0.57,28.82,624.54,1.0
khamters,N,8,"['k', 'ham', 'ter', 's']",3,0.5,35.07,553.84,1.0
khandle,N,7,"['k', 'hand', 'le']",2,0.57,26.26,577.21,1.0
khandled,N,8,"['k', 'handl', 'ed']",2,0.62,27.67,567.9,1.0
khandles,N,8,"['k', 'hand', 'les']",2,0.62,27.6,580.76,1.0
khantum,N,7,"['kh', 'ant', 'um']",2,0.57,30.83,572.75,0.97
kibese,N,6,"['kib', 'es', 'e']",2,0.5,28.14,566.65,1.0
kibs,N,4,"['kib', 's']",1,0.5,19.46,602.3,1.0
kice,N,4,"['k', 'ice']",1,0.5,20.04,576.49,1.0
kichnen,N,7,"['ki', 'chn', 'en']",2,0.57,32.06,719.65,0.97
kickpock,N,8,"['kick', 'p', 'ock']",2,0.62,29.6,676.18,1.0
kickpocks,N,9,"['kick', 'p', 'ock', 's']",3,0.56,35.85,714.06,1.0
kickyes,N,7,"['kick', 'y', 'es']",2,0.57,26.72,616.26,1.0
kide,N,4,"['kid', 'e']",1,0.5,18.23,616.24,0.97
kidgame,N,7,"['kid', 'game']",1,0.71,21.12,655.12,0.82
kidmop,N,6,"['kid', 'mo', 'p']",2,0.5,28.23,593.0,1.0
kidmopped,N,9,"['kid', 'mo', 'pp', 'ed']",3,0.56,38.78,632.53,1.0
kidrees,N,7,"['kid', 're', 'es']",2,0.57,26.53,641.78,0.97
kidths,N,6,"['kid', 'th', 's']",2,0.5,26.49,547.2,1.0
kiffed,N,6,"['k', 'iff', 'ed']",2,0.5,27.9,573.83,1.0
kifts,N,5,"['ki', 'ft', 's']",2,0.4,28.87,616.08,0.98
kigged,N,6,"['ki', 'gg', 'ed']",2,0.5,30.96,646.78,1.0
kigs,N,4,"['k', 'ig', 's']",2,0.25,25.9,599.56,0.98
kiju,N,4,"['ki', 'ju']",1,0.5,22.21,529.68,1.0
kijus,N,5,"['ki', 'ju', 's']",2,0.4,28.45,552.08,1.0
killwops,N,8,"['kill', 'wo', 'ps']",2,0.62,32.77,603.62,1.0
kilsey,N,6,"['k', 'il', 's', 'ey']",3,0.33,35.18,543.15,0.98
kimp,N,4,"['kim', 'p']",1,0.5,20.83,540.99,0.97
kimps,N,5,"['kim', 'ps']",1,0.6,25.1,561.84,1.0
kindsin,N,7,"['kind', 'sin']",1,0.71,21.93,769.53,0.95
kindsup,N,7,"['kind', 'sup']",1,0.71,22.63,666.58,1.0
kindsups,N,8,"['kind', 'sup', 's']",2,0.62,28.87,655.22,1.0
kinfelf,N,7,"['kin', 'fel', 'f']",2,0.57,32.14,551.58,1.0
kingcum,N,7,"['king', 'cum']",1,0.71,22.53,650.03,1.0
kingcums,N,8,"['king', 'cum', 's']",2,0.62,28.77,642.08,0.98
kingmess,N,8,"['king', 'mess']",1,0.75,22.24,650.85,0.92
kingplop,N,8,"['king', 'p', 'lop']",2,0.62,30.9,703.38,1.0
kingsits,N,8,"['king', 'sit', 's']",2,0.62,28.84,675.0,0.92
kinkwoy,N,7,"['kink', 'wo', 'y']",2,0.57,30.05,556.26,1.0
kinned,N,6,"['k', 'inn', 'ed']",2,0.5,27.25,719.12,0.75
kinplop,N,7,"['kin', 'p', 'lop']",2,0.57,31.06,566.26,1.0
kinsfelf,N,8,"['kin', 's', 'fel', 'f']",3,0.5,38.38,610.82,1.0
kint,N,4,"['kin', 't']",1,0.5,19.34,619.92,0.95
kippies,N,7,"['ki', 'pp', 'ies']",2,0.57,34.57,658.53,1.0
kipts,N,5,"['ki', 'pt', 's']",2,0.4,29.74,564.23,1.0
kirds,N,5,"['kir', 'ds']",1,0.6,24.32,598.58,1.0
kire,N,4,"['ki', 're']",1,0.5,19.02,545.42,1.0
kirque,N,6,"['kir', 'que']",1,0.67,23.01,567.03,1.0
kirts,N,5,"['kir', 'ts']",1,0.6,24.07,630.69,0.96
kise,N,4,"['ki', 'se']",1,0.5,21.53,573.51,1.0
kispia,N,6,"['ki', 'spi', 'a']",2,0.5,30.62,557.62,0.98
kistring,N,8,"['k', 'ist', 'ring']",2,0.62,28.42,596.62,1.0
kisya,N,5,"['k', 'is', 'ya']",2,0.4,27.41,570.79,1.0
kitn,N,4,"['kit', 'n']",1,0.5,19.75,535.11,1.0
kiun,N,4,"['ki', 'un']",1,0.5,19.2,537.75,1.0
kive,N,4,"['k', 'ive']",1,0.5,19.38,597.78,1.0
kived,N,5,"['k', 'iv', 'ed']",2,0.4,26.75,640.14,0.95
kives,N,5,"['k', 'ives']",1,0.6,21.22,669.22,0.92
kixgle,N,6,"['k', 'ix', 'g', 'le']",3,0.33,36.81,562.28,1.0
kiy,N,3,"['ki', 'y']",1,0.33,19.75,556.42,1.0
kiylls,N,6,"['ki', 'y', 'lls']",2,0.5,32.33,534.67,1.0
kiypt,N,5,"['ki', 'y', 'pt']",2,0.4,30.94,560.44,1.0
knacken,N,7,"['k', 'na', 'cken']",2,0.57,30.55,791.44,0.95
knackened,N,9,"['k', 'na', 'cken', 'ed']",3,0.56,38.33,932.75,0.53
knacos,N,6,"['k', 'na', 'cos']",2,0.5,29.96,583.78,1.0
