Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Morphessor_Scores,Reading_Time,Accuracy
landwijd,N,8,"['land', 'wijd']",1,0.75,19.34,769.65,0.82
lanel,N,5,"['lan', 'el']",1,0.6,18.58,611.79,1.0
laner,N,5,"['lan', 'er']",1,0.6,17.4,609.59,0.95
lank,N,4,"['lan', 'k']",1,0.5,17.7,661.74,0.9
lanken,N,6,"['lan', 'ken']",1,0.67,20.15,700.44,0.92
lankjes,N,7,"['lan', 'k', 'jes']",2,0.57,26.71,726.28,1.0
lanks,N,5,"['lan', 'k', 's']",2,0.4,23.68,610.68,0.97
lannen,N,6,"['lan', 'nen']",1,0.67,21.42,669.29,1.0
lanser,N,6,"['lan', 'ser']",1,0.67,21.42,767.55,0.95
lant,N,4,"['lan', 't']",1,0.5,17.45,642.11,0.97
lante,N,5,"['lan', 'te']",1,0.6,18.76,613.76,0.97
lanten,N,6,"['lan', 'ten']",1,0.67,19.5,647.17,0.97
lantieks,N,8,"['l', 'antiek', 's']",2,0.62,26.12,650.53,1.0
lantience,N,9,"['l', 'anti', 'ence']",2,0.67,28.27,651.39,0.97
lanzen,N,6,"['lan', 'zen']",1,0.67,21.18,729.79,0.82
lapen,N,5,"['lap', 'en']",1,0.6,17.72,732.65,0.87
lapij,N,5,"['lap', 'ij']",1,0.6,20.77,684.24,0.97
lapjes,N,6,"['lap', 'jes']",1,0.67,20.52,793.0,0.1
lapon,N,5,"['lap', 'on']",1,0.6,18.31,684.92,0.95
lapons,N,6,"['lap', 'ons']",1,0.67,21.8,699.06,0.92
lapster,N,7,"['lap', 'ster']",1,0.71,20.7,733.03,0.85
lapsters,N,8,"['lap', 'ster', 's']",2,0.62,26.69,724.46,0.97
lard,N,4,"['lar', 'd']",1,0.5,18.81,630.41,0.9
larde,N,5,"['lar', 'de']",1,0.6,19.49,689.03,0.97
larden,N,6,"['lar', 'den']",1,0.67,20.85,683.33,0.85
lardje,N,6,"['lar', 'd', 'je']",2,0.5,27.61,623.35,0.97
larets,N,6,"['lar', 'ets']",1,0.67,22.91,602.56,1.0
largste,N,7,"['lar', 'g', 'ste']",2,0.57,28.21,822.92,0.77
larkgrees,N,9,"['lar', 'kg', 'ree', 's']",3,0.56,39.25,608.41,1.0
larm,N,4,"['l', 'arm']",1,0.5,17.91,664.82,0.92
larmbaam,N,8,"['lar', 'mb', 'aam']",2,0.62,34.0,635.92,1.0
larmpje,N,7,"['lar', 'mp', 'je']",2,0.57,30.72,673.43,0.92
larmpjes,N,8,"['lar', 'mp', 'jes']",2,0.62,30.93,688.17,1.0
larst,N,5,"['lar', 'st']",1,0.6,19.4,661.84,1.0
larstdaal,N,9,"['lar', 'st', 'daal']",2,0.67,29.69,669.03,1.0
larstmeer,N,9,"['lar', 'st', 'meer']",2,0.67,28.82,671.11,0.97
lart,N,4,"['l', 'art']",1,0.5,18.3,599.74,1.0
larte,N,5,"['lar', 'te']",1,0.6,19.8,596.85,1.0
larten,N,6,"['lar', 'ten']",1,0.67,20.54,611.74,0.97
larzen,N,6,"['lar', 'zen']",1,0.67,22.22,812.11,0.92
lasen,N,5,"['las', 'en']",1,0.6,18.61,772.23,0.74
laset,N,5,"['la', 'set']",1,0.6,20.62,593.65,0.97
lasje,N,5,"['las', 'je']",1,0.6,21.19,777.75,0.79
lasjes,N,6,"['las', 'jes']",1,0.67,21.41,686.54,0.79
laspen,N,6,"['las', 'pen']",1,0.67,21.45,651.06,0.95
lasster,N,7,"['lass', 'ter']",1,0.71,21.56,732.84,0.92
lastdicht,N,9,"['last', 'dicht']",1,0.78,21.19,797.24,0.87
lastheid,N,8,"['last', 'heid']",1,0.75,21.48,921.32,0.59
lastoot,N,7,"['la', 'stoot']",1,0.71,20.83,633.59,0.95
lataarts,N,8,"['lat', 'aarts']",1,0.75,21.15,684.64,1.0
lats,N,4,"['lat', 's']",1,0.5,16.43,694.19,0.95
latsen,N,6,"['lat', 'sen']",1,0.67,20.68,631.81,0.95
laudend,N,7,"['lau', 'dend']",1,0.71,23.47,611.32,1.0
lauder,N,6,"['lau', 'der']",1,0.67,21.22,643.23,1.0
laus,N,4,"['lau', 's']",1,0.5,18.53,643.81,0.97
lautaal,N,7,"['lau', 'taal']",1,0.71,22.19,620.03,1.0
lautraal,N,8,"['lau', 'tra', 'al']",2,0.62,30.68,688.73,0.97
lavat,N,5,"['lava', 't']",1,0.6,19.88,607.21,1.0
lavem,N,5,"['lave', 'm']",1,0.6,20.52,631.05,1.0
lawa's,N,6,"['law', 'a', ""'s""]",2,0.5,29.24,727.58,0.92
lawant,N,6,"['law', 'ant']",1,0.67,20.83,668.36,1.0
lawier,N,6,"['law', 'ier']",1,0.67,22.7,701.42,0.97
lax,N,3,"['la', 'x']",1,0.33,19.87,683.7,0.79
lecht,N,5,"['l', 'echt']",1,0.6,18.81,632.38,1.0
lechten,N,7,"['l', 'echt', 'en']",2,0.57,25.03,631.79,1.0
ledend,N,6,"['leden', 'd']",1,0.67,18.2,755.11,0.79
leders,N,6,"['leder', 's']",1,0.67,18.71,725.67,0.44
ledes,N,5,"['le', 'des']",1,0.6,19.31,653.76,0.95
ledje,N,5,"['led', 'je']",1,0.6,20.1,612.47,0.77
ledjes,N,6,"['led', 'jes']",1,0.67,20.31,623.21,0.72
leeden,N,6,"['leed', 'en']",1,0.67,18.25,673.76,0.95
leeders,N,7,"['leed', 'ers']",1,0.71,20.03,624.31,1.0
leeding,N,7,"['leed', 'ing']",1,0.71,20.03,651.84,0.97
leekjes,N,7,"['leek', 'jes']",1,0.71,22.26,708.18,0.44
leel,N,4,"['le', 'el']",1,0.5,17.24,604.42,1.0
leeltje,N,7,"['le', 'el', 'tje']",2,0.57,28.05,622.39,0.97
leepjes,N,7,"['lee', 'p', 'jes']",2,0.57,28.28,643.5,0.97
leept,N,5,"['lee', 'pt']",1,0.6,23.43,646.74,1.0
leerband,N,8,"['leer', 'band']",1,0.75,20.02,804.53,0.62
leerders,N,8,"['leer', 'ders']",1,0.75,21.3,747.72,0.74
leerdos,N,7,"['leer', 'do', 's']",2,0.57,24.84,649.88,0.9
leergrecht,N,10,"['leer', 'g', 'recht']",2,0.7,26.45,708.31,0.92
leerknecht,N,10,"['leer', 'knech', 't']",2,0.7,28.17,643.0,0.21
leerst,N,6,"['leer', 'st']",1,0.67,18.14,708.65,0.92
leerstad,N,8,"['leer', 'stad']",1,0.75,20.24,735.36,0.64
leesmaak,N,8,"['lees', 'maak']",1,0.75,21.89,712.56,0.95
leestend,N,8,"['lees', 't', 'end']",2,0.62,26.8,689.24,0.97
leeszaar,N,8,"['lees', 'z', 'aar']",2,0.62,29.37,729.39,0.87
leet,N,4,"['l', 'eet']",1,0.5,17.96,693.47,0.87
leeten,N,6,"['lee', 'ten']",1,0.67,20.72,625.21,0.97
leette,N,6,"['le', 'ette']",1,0.67,20.88,612.24,0.97
leetten,N,7,"['le', 'ett', 'en']",2,0.57,25.93,604.51,1.0
lefer,N,5,"['lef', 'er']",1,0.6,19.31,587.32,1.0
lefje,N,5,"['lef', 'je']",1,0.6,21.53,722.33,0.72
lefjes,N,6,"['lef', 'jes']",1,0.67,21.75,731.07,0.82
lega,N,4,"['leg', 'a']",1,0.5,17.2,653.62,0.85
legent,N,6,"['leg', 'ent']",1,0.67,19.95,709.5,0.97
legse,N,5,"['leg', 'se']",1,0.6,18.49,637.03,1.0
leigend,N,7,"['lei', 'gend']",1,0.71,22.42,677.03,0.97
leilen,N,6,"['lei', 'len']",1,0.67,21.03,632.43,1.0
leils,N,5,"['lei', 'ls']",1,0.6,22.26,595.74,1.0
leiltje,N,7,"['lei', 'l', 'tje']",2,0.57,29.19,638.77,1.0
lein,N,4,"['le', 'in']",1,0.5,16.1,596.26,0.97
leine,N,5,"['lei', 'ne']",1,0.6,19.89,626.29,1.0
leinen,N,6,"['lei', 'nen']",1,0.67,21.81,625.5,0.97
leint,N,5,"['le', 'int']",1,0.6,20.54,589.37,0.97
leintje,N,7,"['le', 'in', 'tje']",2,0.57,26.91,673.17,0.97
leintjes,N,8,"['le', 'in', 'tjes']",2,0.62,25.71,670.92,1.0
leipen,N,6,"['lei', 'pen']",1,0.67,20.26,610.84,0.97
leise,N,5,"['lei', 'se']",1,0.6,19.65,605.97,0.97
leit,N,4,"['lei', 't']",1,0.5,17.84,623.44,1.0
leiten,N,6,"['lei', 'ten']",1,0.67,19.89,636.87,1.0
leivels,N,7,"['lei', 'vel', 's']",2,0.57,26.46,598.42,1.0
leke,N,4,"['lek', 'e']",1,0.5,17.41,673.67,0.82
leker,N,5,"['lek', 'er']",1,0.6,17.79,772.23,0.9
lekers,N,6,"['lek', 'ers']",1,0.67,19.2,704.16,0.95
lekig,N,5,"['lek', 'ig']",1,0.6,20.02,684.2,0.9
lekje,N,5,"['lek', 'je']",1,0.6,20.0,557.33,0.08
lelen,N,5,"['le', 'len']",1,0.6,19.31,622.19,1.0
lelend,N,6,"['le', 'lend']",1,0.67,20.88,653.26,1.0
leler,N,5,"['l', 'el', 'er']",2,0.4,22.86,581.9,1.0
lelers,N,6,"['l', 'el', 'ers']",2,0.5,24.27,570.92,1.0
lels,N,4,"['l', 'els']",1,0.5,19.44,594.28,1.0
lelven,N,6,"['l', 'el', 'ven']",2,0.5,26.07,601.85,1.0
lem,N,3,"['le', 'm']",1,0.33,16.76,624.11,0.92
lemde,N,5,"['le', 'm', 'de']",2,0.4,24.4,601.38,1.0
lemden,N,6,"['le', 'm', 'den']",2,0.5,25.76,604.59,1.0
lemel,N,5,"['le', 'mel']",1,0.6,19.65,621.58,0.97
lemels,N,6,"['le', 'mel', 's']",2,0.5,25.64,630.49,0.95
lemer,N,5,"['le', 'mer']",1,0.6,19.39,638.45,0.97
lemmen,N,6,"['lemm', 'en']",1,0.67,18.76,704.67,0.95
lempten,N,7,"['le', 'mp', 'ten']",2,0.57,28.23,618.34,1.0
len,N,3,['len'],0,0.67,11.16,652.16,1.0
lendend,N,7,"['lend', 'end']",1,0.71,21.44,684.79,0.95
lenger,N,6,"['leng', 'er']",1,0.67,18.84,731.7,1.0
lenkend,N,7,"['len', 'k', 'end']",2,0.57,26.76,671.64,1.0
lennen,N,6,"['len', 'nen']",1,0.67,21.77,698.5,0.95
lensens,N,7,"['len', 'sens']",1,0.71,21.33,760.53,0.95
lenten,N,6,"['l', 'enten']",1,0.67,19.12,832.64,0.41
lepen,N,5,"['le', 'pen']",1,0.6,18.53,744.28,0.87
ler,N,3,"['l', 'er']",1,0.33,15.1,807.16,0.82
lerden,N,6,"['l', 'er', 'den']",2,0.5,24.1,602.0,0.97
lerder,N,6,"['l', 'er', 'der']",2,0.5,23.77,651.19,0.97
lerders,N,7,"['l', 'er', 'ders']",2,0.57,25.8,627.63,0.97
lerken,N,6,"['l', 'er', 'ken']",2,0.5,24.44,632.11,0.97
lerper,N,6,"['l', 'er', 'per']",2,0.5,25.27,664.11,1.0
lerpsten,N,8,"['le', 'rp', 'sten']",2,0.62,31.56,648.05,0.97
lersten,N,7,"['l', 'ers', 'ten']",2,0.57,25.2,671.22,0.97
lert,N,4,"['l', 'ert']",1,0.5,19.12,585.87,0.97
lerten,N,6,"['l', 'er', 'ten']",2,0.5,23.79,608.84,0.97
lescaal,N,7,"['le', 'sc', 'aal']",2,0.57,28.7,646.26,0.95
lespen,N,6,"['les', 'pen']",1,0.67,20.13,615.87,1.0
lestie,N,6,"['les', 'tie']",1,0.67,19.51,643.0,1.0
lesties,N,7,"['les', 'tie', 's']",2,0.57,25.5,673.82,1.0
lete,N,4,"['le', 'te']",1,0.5,17.42,637.47,1.0
letel,N,5,"['le', 'tel']",1,0.6,18.77,697.34,0.9
leten,N,5,"['le', 'ten']",1,0.6,18.17,721.69,0.92
leter,N,5,"['le', 'ter']",1,0.6,18.5,663.32,1.0
leters,N,6,"['let', 'ers']",1,0.67,20.39,719.46,0.95
letjes,N,6,"['le', 'tjes']",1,0.67,19.08,752.13,0.82
letsen,N,6,"['l', 'etsen']",1,0.67,20.13,760.38,0.85
leu,N,3,['leu'],0,0.67,12.55,615.97,1.0
leubels,N,7,"['leu', 'bel', 's']",2,0.57,28.01,650.08,1.0
leude,N,5,"['leu', 'de']",1,0.6,20.19,651.89,0.97
leuden,N,6,"['leu', 'den']",1,0.67,21.55,650.89,0.95
leudens,N,7,"['leu', 'den', 's']",2,0.57,27.53,631.76,0.97
leuder,N,6,"['leu', 'der']",1,0.67,21.22,660.11,1.0
leuge,N,5,"['leu', 'ge']",1,0.6,18.12,670.19,0.97
leugster,N,8,"['leu', 'g', 'ster']",2,0.62,29.14,835.0,0.79
leugsters,N,9,"['leu', 'g', 'ster', 's']",3,0.56,35.12,846.3,0.87
leul,N,4,"['le', 'ul']",1,0.5,19.59,613.79,1.0
leup,N,4,"['le', 'up']",1,0.5,18.46,649.58,0.97
leurs,N,5,"['l', 'eurs']",1,0.6,19.57,633.95,1.0
leurtje,N,7,"['l', 'eur', 'tje']",2,0.57,29.33,696.97,1.0
leurtjes,N,8,"['l', 'eur', 'tjes']",2,0.62,28.13,680.88,0.87
leutjes,N,7,"['leut', 'jes']",1,0.71,20.96,716.85,0.87
leve,N,4,"['lev', 'e']",1,0.5,17.33,568.31,0.36
lewen,N,5,"['le', 'wen']",1,0.6,19.85,646.36,1.0
lezel,N,5,"['lez', 'el']",1,0.6,18.92,695.83,0.95
lezig,N,5,"['lez', 'ig']",1,0.6,19.98,766.82,0.64
libbend,N,7,"['li', 'bb', 'end']",2,0.57,29.73,640.14,1.0
liboor,N,6,"['li', 'boor']",1,0.67,21.35,636.42,1.0
lichtblijf,N,10,"['licht', 'blijf']",1,0.8,20.06,791.34,0.85
lichtdroon,N,10,"['licht', 'dro', 'on']",2,0.7,26.05,759.45,0.87
lichtsteen,N,10,"['licht', 'steen']",1,0.8,18.97,842.56,0.54
lichtvlaas,N,10,"['licht', 'vl', 'aas']",2,0.7,31.37,716.97,0.92
lidmaard,N,8,"['lid', 'm', 'aard']",2,0.62,27.31,740.82,1.0
lidt,N,4,"['lid', 't']",1,0.5,17.76,689.47,0.95
lie,N,3,['lie'],0,0.67,10.7,656.11,0.95
liecht,N,6,"['lie', 'cht']",1,0.67,20.57,681.92,1.0
liedel,N,6,"['lied', 'el']",1,0.67,18.92,662.49,1.0
liedels,N,7,"['lied', 'els']",1,0.71,22.09,666.82,1.0
liedig,N,6,"['lied', 'ig']",1,0.67,19.98,663.57,0.97
liedt,N,5,"['lied', 't']",1,0.6,17.8,775.19,0.79
liedtes,N,7,"['lied', 'te', 's']",2,0.57,25.09,713.55,0.97
lieen,N,5,"['lie', 'en']",1,0.6,16.92,568.58,1.0
liek,N,4,"['lie', 'k']",1,0.5,17.58,657.31,1.0
lieken,N,6,"['lie', 'ken']",1,0.67,20.04,689.25,0.95
liekjes,N,7,"['lie', 'k', 'jes']",2,0.57,26.6,656.55,0.92
lieks,N,5,"['lie', 'k', 's']",2,0.4,23.57,619.0,1.0
liel,N,4,"['lie', 'l']",1,0.5,17.88,600.08,0.97
liem,N,4,"['lie', 'm']",1,0.5,17.98,642.13,0.97
liemden,N,7,"['lie', 'm', 'den']",2,0.57,26.98,596.58,1.0
liende,N,6,"['li', 'ende']",1,0.67,20.95,625.55,1.0
lienders,N,8,"['li', 'ender', 's']",2,0.62,26.93,627.1,1.0
lienen,N,6,"['lie', 'nen']",1,0.67,21.31,640.37,1.0
lientje,N,7,"['li', 'en', 'tje']",2,0.57,27.68,685.12,0.92
lierap,N,6,"['lie', 'rap']",1,0.67,20.71,587.19,0.97
lierde,N,6,"['li', 'er', 'de']",2,0.5,24.88,664.87,0.87
lierden,N,7,"['li', 'er', 'den']",2,0.57,26.23,670.65,0.9
lierdeur,N,8,"['li', 'er', 'deur']",2,0.62,26.37,717.24,1.0
lieroot,N,7,"['lie', 'roo', 't']",2,0.57,27.09,613.69,1.0
liert,N,5,"['li', 'ert']",1,0.6,21.26,670.6,0.97
liertee,N,7,"['li', 'er', 'te', 'e']",3,0.43,31.39,564.13,1.0
liertje,N,7,"['li', 'ertje']",1,0.71,22.27,684.18,0.77
lierwaar,N,8,"['li', 'er', 'waar']",2,0.62,25.85,644.0,1.0
liesde,N,6,"['lie', 's', 'de']",2,0.5,24.33,657.09,0.92
liest,N,5,"['lie', 'st']",1,0.6,18.24,765.77,0.95
liestig,N,7,"['lie', 'stig']",1,0.71,21.22,667.63,0.97
lietels,N,7,"['liet', 'els']",1,0.71,22.78,607.92,1.0
lietens,N,7,"['liet', 'ens']",1,0.71,21.12,626.58,1.0
lietjes,N,7,"['lie', 'tjes']",1,0.71,20.31,700.9,0.9
lietst,N,6,"['liet', 'st']",1,0.67,19.4,672.21,0.97
liette,N,6,"['liet', 'te']",1,0.67,19.8,659.29,0.85
lietten,N,7,"['liet', 'ten']",1,0.71,20.54,623.96,0.72
lietzaam,N,8,"['liet', 'zaam']",1,0.75,21.56,663.97,0.97
lieuws,N,6,"['lie', 'uw', 's']",2,0.5,27.05,643.97,1.0
lif,N,3,['lif'],0,0.67,12.55,710.4,0.79
lifsteel,N,8,"['lif', 'steel']",1,0.75,23.94,707.55,1.0
liftig,N,6,"['lift', 'ig']",1,0.67,20.85,793.27,0.72
liftor,N,6,"['lift', 'or']",1,0.67,20.87,711.28,1.0
liftors,N,7,"['lift', 'or', 's']",2,0.57,26.85,686.94,0.95
ligaal,N,6,"['lig', 'aal']",1,0.67,21.68,841.83,0.69
lijde,N,5,"['lijd', 'e']",1,0.6,17.98,683.48,0.74
lijdel,N,6,"['lijd', 'el']",1,0.67,19.54,708.15,0.9
lijdels,N,7,"['lijd', 'els']",1,0.71,22.7,704.53,0.97
lijdje,N,6,"['lijd', 'je']",1,0.67,20.57,801.96,0.9
lijdjes,N,7,"['lijd', 'jes']",1,0.71,20.79,743.0,0.9
lijdlijk,N,8,"['lijd', 'lijk']",1,0.75,19.59,729.76,1.0
lijdste,N,7,"['lijd', 'ste']",1,0.71,20.74,788.88,0.82
lijdsten,N,8,"['lijd', 'sten']",1,0.75,21.95,704.08,0.95
lijdte,N,6,"['lijd', 'te']",1,0.67,19.72,807.69,0.82
lijdten,N,7,"['lijd', 'ten']",1,0.71,20.46,730.35,0.92
lijg,N,4,"['lij', 'g']",1,0.5,18.64,613.97,0.92
lijkop,N,6,"['lijk', 'op']",1,0.67,15.77,697.32,0.95
lijl,N,4,"['lij', 'l']",1,0.5,18.43,671.77,1.0
lijlde,N,6,"['lij', 'l', 'de']",2,0.5,26.07,674.75,1.0
lijlden,N,7,"['lij', 'l', 'den']",2,0.57,27.43,676.91,0.95
lijltje,N,7,"['lij', 'l', 'tje']",2,0.57,29.24,666.21,0.97
lijltjes,N,8,"['lij', 'l', 'tjes']",2,0.62,28.03,681.41,0.97
lijman,N,6,"['lij', 'man']",1,0.67,19.51,639.41,1.0
lijmte,N,6,"['lijm', 'te']",1,0.67,19.98,792.88,0.74
lijngaan,N,8,"['lijn', 'gaan']",1,0.75,19.66,759.67,0.97
lijpel,N,6,"['lij', 'pel']",1,0.67,21.42,623.95,0.97
lijpt,N,5,"['lij', 'pt']",1,0.6,22.64,670.34,1.0
lijsje,N,6,"['l', 'ijs', 'je']",2,0.5,25.98,775.64,0.77
lijt,N,4,"['lij', 't']",1,0.5,17.89,665.62,0.97
lijte,N,5,"['lij', 'te']",1,0.6,19.19,639.87,0.97
lijten,N,6,"['lij', 'ten']",1,0.67,19.94,629.24,0.97
lijtes,N,6,"['lij', 'te', 's']",2,0.5,25.18,613.92,0.92
lijtje,N,6,"['lij', 'tje']",1,0.67,22.06,696.75,0.87
lilangs,N,7,"['li', 'langs']",1,0.71,20.48,628.03,1.0
lileer,N,6,"['li', 'leer']",1,0.67,19.92,603.71,1.0
lilels,N,6,"['li', 'l', 'els']",2,0.5,28.76,591.76,0.97
lilland,N,7,"['li', 'l', 'land']",2,0.57,25.97,648.69,1.0
lille,N,5,"['l', 'ille']",1,0.6,18.34,758.54,0.77
lilles,N,6,"['l', 'ille', 's']",2,0.5,24.32,637.66,0.95
lillicht,N,8,"['li', 'l', 'licht']",2,0.62,25.95,688.59,1.0
lilling,N,7,"['l', 'ill', 'ing']",2,0.57,26.68,650.23,1.0
lilnee,N,6,"['li', 'l', 'nee']",2,0.5,28.06,572.0,1.0
lilnu,N,5,"['li', 'l', 'nu']",2,0.4,27.75,588.76,1.0
lils,N,4,"['li', 'ls']",1,0.5,21.71,588.46,1.0
lim,N,3,['lim'],0,0.67,12.14,637.78,0.95
limben,N,6,"['lim', 'ben']",1,0.67,22.44,578.05,0.97
limde,N,5,"['lim', 'de']",1,0.6,19.78,600.55,0.97
limden,N,6,"['lim', 'den']",1,0.67,21.14,660.09,0.97
limeet,N,6,"['li', 'meet']",1,0.67,20.32,727.94,0.9
limpen,N,6,"['lim', 'pen']",1,0.67,21.2,700.89,0.92
limpers,N,7,"['lim', 'pers']",1,0.71,20.97,616.68,0.97
limt,N,4,"['lim', 't']",1,0.5,18.78,620.03,0.97
lin,N,3,['lin'],0,0.67,11.08,684.88,0.92
linding,N,7,"['lin', 'ding']",1,0.71,21.78,652.0,0.97
lindt,N,5,"['lin', 'dt']",1,0.6,22.7,660.08,1.0
ling,N,4,['ling'],0,0.75,11.7,659.32,0.9
lingen,N,6,"['ling', 'en']",1,0.67,17.92,726.11,1.0
lins,N,4,"['lin', 's']",1,0.5,17.06,624.47,0.92
linzend,N,7,"['lin', 'zend']",1,0.71,20.53,710.23,0.87
lipraat,N,7,"['li', 'praat']",1,0.71,20.88,684.0,0.97
lipsen,N,6,"['li', 'ps', 'en']",2,0.5,27.31,797.0,0.9
lipstails,N,9,"['li', 'ps', 'tail', 's']",3,0.56,38.7,689.53,0.97
lipstake,N,8,"['li', 'ps', 'take']",2,0.62,32.31,776.06,0.92
lipuur,N,6,"['li', 'puur']",1,0.67,21.46,652.74,1.0
liret,N,5,"['li', 're', 't']",2,0.4,24.74,575.87,1.0
lirsing,N,7,"['li', 'rs', 'ing']",2,0.57,29.45,556.61,1.0
lirte,N,5,"['li', 'r', 'te']",2,0.4,26.23,614.87,1.0
liscist,N,7,"['li', 'sc', 'ist']",2,0.57,29.31,641.72,1.0
lisje,N,5,"['lis', 'je']",1,0.6,21.53,674.37,0.79
lisjes,N,6,"['lis', 'jes']",1,0.67,21.75,702.46,0.92
lispie,N,6,"['li', 'spie']",1,0.67,21.86,573.54,1.0
liste,N,5,"['list', 'e']",1,0.6,18.06,753.5,0.62
lister,N,6,"['list', 'er']",1,0.67,18.44,744.67,0.95
listers,N,7,"['list', 'ers']",1,0.71,19.85,738.46,0.9
listes,N,6,"['list', 'es']",1,0.67,21.28,714.63,0.92
lit,N,3,['lit'],0,0.67,12.95,693.85,0.74
litbisch,N,8,"['lit', 'bi', 'sch']",2,0.62,30.13,699.68,1.0
litje,N,5,"['li', 'tje']",1,0.6,21.46,715.39,0.92
lits,N,4,"['l', 'its']",1,0.5,18.69,658.97,0.92
litsen,N,6,"['lit', 'sen']",1,0.67,23.19,713.74,0.92
litsmorm,N,8,"['l', 'its', 'mor', 'm']",3,0.5,35.31,668.21,1.0
litte,N,5,"['lit', 'te']",1,0.6,20.9,667.05,0.95
litten,N,6,"['lit', 'ten']",1,0.67,21.64,695.74,0.92
livaal,N,6,"['liv', 'aal']",1,0.67,22.78,626.97,0.97
lizeet,N,6,"['li', 'zee', 't']",2,0.5,25.89,589.29,0.97
lo,N,2,['lo'],0,0.5,10.1,650.83,0.9
loar,N,4,"['lo', 'ar']",1,0.5,19.03,545.03,1.0
lobdoek,N,7,"['lob', 'doek']",1,0.71,22.44,672.42,0.97
loben,N,5,"['lob', 'en']",1,0.6,18.95,623.0,1.0
locht,N,5,"['l', 'ocht']",1,0.6,18.81,677.58,0.97
lochtaf,N,7,"['l', 'ocht', 'af']",2,0.57,25.81,703.78,0.97
lochte,N,6,"['l', 'ocht', 'e']",2,0.5,25.02,730.58,0.95
lochten,N,7,"['l', 'ocht', 'en']",2,0.57,25.03,650.69,0.9
lochting,N,8,"['l', 'ocht', 'ing']",2,0.62,26.81,709.06,0.9
lochtom,N,7,"['l', 'ocht', 'om']",2,0.57,26.53,649.11,1.0
locten,N,6,"['lo', 'c', 'ten']",2,0.5,26.91,600.37,0.97
loctief,N,7,"['lo', 'ct', 'ief']",2,0.57,30.53,758.64,0.9
loctré,N,6,"['lo', 'c', 'tr', 'é']",3,0.33,37.53,558.05,0.97
loctrés,N,7,"['lo', 'c', 'tr', 'é', 's']",4,0.29,43.52,619.33,1.0
lod,N,3,['lod'],0,0.67,13.24,613.85,1.0
lode,N,4,"['lo', 'de']",1,0.5,17.74,691.17,0.79
loder,N,5,"['lo', 'der']",1,0.6,18.78,639.26,1.0
lodro,N,5,"['lo', 'dro']",1,0.6,19.89,558.53,1.0
loe,N,3,['loe'],0,0.67,11.85,598.95,0.97
loed,N,4,"['loe', 'd']",1,0.5,18.81,616.05,1.0
loeden,N,6,"['loe', 'den']",1,0.67,20.85,647.05,0.97
loedje,N,6,"['loe', 'd', 'je']",2,0.5,27.61,642.63,0.95
loeen,N,5,"['loe', 'en']",1,0.6,18.07,578.15,1.0
loegen,N,6,"['loe', 'gen']",1,0.67,21.05,674.88,0.92
loegend,N,7,"['loe', 'gend']",1,0.71,23.07,622.5,0.97
loek,N,4,"['loe', 'k']",1,0.5,18.74,638.37,0.97
loeken,N,6,"['loe', 'ken']",1,0.67,21.2,647.62,0.92
loel,N,4,"['lo', 'el']",1,0.5,17.87,617.03,1.0
loele,N,5,"['loe', 'le']",1,0.6,20.0,573.95,0.97
loelen,N,6,"['lo', 'elen']",1,0.67,21.03,644.39,0.97
loem,N,4,"['loe', 'm']",1,0.5,19.13,679.06,0.92
loen,N,4,"['lo', 'en']",1,0.5,16.32,670.37,0.95
loena,N,5,"['loe', 'na']",1,0.6,19.69,597.5,0.95
loenen,N,6,"['loe', 'nen']",1,0.67,22.46,624.08,1.0
loers,N,5,"['lo', 'ers']",1,0.6,18.1,664.81,0.92
loerten,N,7,"['lo', 'er', 'ten']",2,0.57,25.38,657.66,1.0
loertje,N,7,"['lo', 'ertje']",1,0.71,21.72,736.83,0.79
loesen,N,6,"['loe', 'sen']",1,0.67,22.09,635.33,1.0
loest,N,5,"['loe', 'st']",1,0.6,19.4,642.29,0.97
loesters,N,8,"['loe', 'ster', 's']",2,0.62,27.04,627.64,1.0
loetend,N,7,"['loe', 't', 'end']",2,0.57,27.21,608.21,1.0
loetje,N,6,"['lo', 'etje']",1,0.67,22.01,630.1,1.0
loetjes,N,7,"['loe', 'tjes']",1,0.71,21.46,635.03,0.9
loevig,N,6,"['loe', 'vi', 'g']",2,0.5,28.24,609.76,1.0
loezen,N,6,"['loe', 'zen']",1,0.67,22.22,630.86,0.92
loffen,N,6,"['l', 'off', 'en']",2,0.5,23.98,723.86,0.97
loffer,N,6,"['l', 'offer']",1,0.67,18.57,656.23,0.92
lofs,N,4,"['lof', 's']",1,0.5,17.49,699.04,0.69
loga,N,4,"['log', 'a']",1,0.5,17.44,768.83,0.69
loggy,N,5,"['logg', 'y']",1,0.6,20.76,677.8,0.82
loggy's,N,7,"['logg', 'y', ""'s""]",2,0.57,31.06,677.66,0.79
loi,N,3,"['lo', 'i']",1,0.33,17.21,621.11,0.92
loke,N,4,"['lok', 'e']",1,0.5,17.91,649.23,0.92
lokees,N,6,"['l', 'okee', 's']",2,0.5,26.4,635.95,0.95
loker,N,5,"['lok', 'er']",1,0.6,18.28,779.14,0.9
lokter,N,6,"['lok', 'ter']",1,0.67,20.72,694.95,1.0
loleert,N,7,"['lo', 'leer', 't']",2,0.57,26.01,643.97,1.0
lolen,N,5,"['lo', 'len']",1,0.6,19.93,598.77,1.0
