,Unnamed: 0,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
9225,9225,reunig,N,6,"['re', '##un', '##ig']",2,0.5
9226,9226,reuning,N,7,"['re', '##un', '##ing']",2,0.57
9227,9227,reur,N,4,"['re', '##ur']",1,0.5
9228,9228,reurheid,N,8,"['re', '##ur', '##heid']",2,0.62
9229,9229,revaal,N,6,"['re', '##v', '##aal']",2,0.5
9230,9230,revendst,N,8,"['re', '##ven', '##d', '##st']",3,0.5
9231,9231,revime,N,6,"['re', '##v', '##im', '##e']",3,0.33
9232,9232,revoeps,N,7,"['re', '##v', '##oep', '##s']",3,0.43
9233,9233,revort,N,6,"['re', '##v', '##ort']",2,0.5
9234,9234,ri,N,2,"['r', '##i']",1,0.0
9235,9235,riber,N,5,"['r', '##i', '##ber']",2,0.4
9236,9236,ribier,N,6,"['r', '##i', '##b', '##ier']",3,0.33
9237,9237,richen,N,6,"['r', '##ich', '##en']",2,0.5
9238,9238,richtbeen,N,9,"['r', '##icht', '##be', '##en']",3,0.56
9239,9239,richtbleer,N,10,"['r', '##icht', '##bl', '##eer']",3,0.6
9240,9240,richtst,N,7,"['r', '##icht', '##st']",2,0.57
9241,9241,rics,N,4,"['r', '##ic', '##s']",2,0.25
9242,9242,riddes,N,6,"['r', '##idd', '##es']",2,0.5
9243,9243,ridheid,N,7,"['r', '##id', '##heid']",2,0.57
9244,9244,ridweg,N,6,"['r', '##id', '##we', '##g']",3,0.33
9245,9245,rie,N,3,"['r', '##ie']",1,0.33
9246,9246,rieer,N,5,"['r', '##ie', '##er']",2,0.4
9247,9247,rief,N,4,"['r', '##ief']",1,0.5
9248,9248,rieks,N,5,"['r', '##iek', '##s']",2,0.4
9249,9249,riel,N,4,"['r', '##iel']",1,0.5
9250,9250,rielen,N,6,"['r', '##iel', '##en']",2,0.5
9251,9251,rien,N,4,"['r', '##ien']",1,0.5
9252,9252,rienels,N,7,"['r', '##ien', '##els']",2,0.57
9253,9253,rier,N,4,"['r', '##ier']",1,0.5
9254,9254,rierde,N,6,"['r', '##ier', '##de']",2,0.5
9255,9255,rierden,N,7,"['r', '##ier', '##den']",2,0.57
9256,9256,riertje,N,7,"['r', '##ier', '##t', '##je']",3,0.43
9257,9257,riertjes,N,8,"['r', '##ier', '##t', '##jes']",3,0.5
9258,9258,ries,N,4,"['r', '##ies']",1,0.5
9259,9259,riesen,N,6,"['r', '##ies', '##en']",2,0.5
9260,9260,riesjes,N,7,"['r', '##ies', '##jes']",2,0.57
9261,9261,riest,N,5,"['r', '##ies', '##t']",2,0.4
9262,9262,rieven,N,6,"['r', '##ie', '##ven']",2,0.5
9263,9263,riffe,N,5,"['r', '##i', '##ff', '##e']",3,0.2
9264,9264,riftig,N,6,"['r', '##i', '##ft', '##ig']",3,0.33
9265,9265,riggen,N,6,"['r', '##ig', '##gen']",2,0.5
9266,9266,rijbuil,N,7,"['r', '##ij', '##b', '##ui', '##l']",4,0.29
9267,9267,rijds,N,5,"['r', '##ijd', '##s']",2,0.4
9268,9268,rijdsnacht,N,10,"['r', '##ijd', '##s', '##n', '##acht']",4,0.5
9269,9269,rijdtes,N,7,"['r', '##ijd', '##te', '##s']",3,0.43
9270,9270,rijkpum,N,7,"['r', '##ijk', '##p', '##um']",3,0.43
9271,9271,rijkt,N,5,"['r', '##ijk', '##t']",2,0.4
9272,9272,rijkte,N,6,"['r', '##ijk', '##te']",2,0.5
9273,9273,rijl,N,4,"['r', '##ij', '##l']",2,0.25
9274,9274,rijle,N,5,"['r', '##ij', '##le']",2,0.4
9275,9275,rijlen,N,6,"['r', '##ij', '##len']",2,0.5
9276,9276,rijnde,N,6,"['r', '##ijn', '##de']",2,0.5
9277,9277,rijnsbag,N,8,"['r', '##ijn', '##s', '##b', '##ag']",4,0.38
9278,9278,rijnszienst,N,11,"['r', '##ijn', '##s', '##z', '##ien', '##st']",5,0.45
9279,9279,rijpel,N,6,"['r', '##ij', '##p', '##el']",3,0.33
9280,9280,rijpels,N,7,"['r', '##ij', '##p', '##els']",3,0.43
9281,9281,rijvlaak,N,8,"['r', '##ij', '##v', '##l', '##aak']",4,0.38
9282,9282,rikker,N,6,"['r', '##ik', '##ker']",2,0.5
9283,9283,riko,N,4,"['r', '##ik', '##o']",2,0.25
9284,9284,rilgen,N,6,"['r', '##il', '##gen']",2,0.5
9285,9285,rils,N,4,"['r', '##il', '##s']",2,0.25
9286,9286,rim,N,3,"['r', '##im']",1,0.33
9287,9287,rimaal,N,6,"['r', '##im', '##aal']",2,0.5
9288,9288,rimdee,N,6,"['r', '##im', '##de', '##e']",3,0.33
9289,9289,rimdees,N,7,"['r', '##im', '##de', '##es']",3,0.43
9290,9290,rin,N,3,"['r', '##in']",1,0.33
9291,9291,rind,N,4,"['r', '##ind']",1,0.5
9292,9292,rinden,N,6,"['r', '##ind', '##en']",2,0.5
9293,9293,rinder,N,6,"['r', '##ind', '##er']",2,0.5
9294,9294,rindhuis,N,8,"['r', '##ind', '##huis']",2,0.62
9295,9295,ringplaats,N,10,"['r', '##ing', '##pl', '##aat', '##s']",4,0.5
9296,9296,rinkbank,N,8,"['r', '##ink', '##b', '##ank']",3,0.5
9297,9297,rinkdag,N,7,"['r', '##ink', '##dag']",2,0.57
9298,9298,rinken,N,6,"['r', '##ink', '##en']",2,0.5
9299,9299,rinko,N,5,"['r', '##ink', '##o']",2,0.4
9300,9300,rinkten,N,7,"['r', '##ink', '##ten']",2,0.57
9301,9301,rinnen,N,6,"['r', '##innen']",1,0.67
9302,9302,rinststof,N,9,"['r', '##in', '##st', '##st', '##of']",4,0.44
9303,9303,rinstwerk,N,9,"['r', '##in', '##st', '##werk']",3,0.56
9304,9304,rinsuur,N,7,"['r', '##in', '##s', '##uur']",3,0.43
9305,9305,rint,N,4,"['r', '##int']",1,0.5
9306,9306,rio,N,3,"['r', '##io']",1,0.33
9307,9307,ripor,N,5,"['r', '##ip', '##or']",2,0.4
9308,9308,rirtvlees,N,9,"['r', '##ir', '##t', '##v', '##le', '##es']",5,0.33
9309,9309,riss,N,4,"['r', '##iss']",1,0.5
9310,9310,ritaan,N,6,"['r', '##it', '##aan']",2,0.5
9311,9311,ritsvee,N,7,"['r', '##it', '##s', '##ve', '##e']",4,0.29
9312,9312,riwend,N,6,"['r', '##i', '##we', '##n', '##d']",4,0.17
9313,9313,rize,N,4,"['r', '##iz', '##e']",2,0.25
9314,9314,rizes,N,5,"['r', '##iz', '##es']",2,0.4
9315,9315,ro,N,2,"['r', '##o']",1,0.0
9316,9316,robbels,N,7,"['r', '##ob', '##be', '##l', '##s']",4,0.29
9317,9317,rochten,N,7,"['r', '##ocht', '##en']",2,0.57
9318,9318,rochtig,N,7,"['r', '##ocht', '##ig']",2,0.57
9319,9319,rocter,N,6,"['r', '##oc', '##ter']",2,0.5
9320,9320,roed,N,4,"['r', '##oed']",1,0.5
9321,9321,roeding,N,7,"['r', '##oed', '##ing']",2,0.57
9322,9322,roedt,N,5,"['r', '##oed', '##t']",2,0.4
9323,9323,roefde,N,6,"['r', '##oe', '##f', '##de']",3,0.33
9324,9324,roefheid,N,8,"['r', '##oe', '##f', '##heid']",3,0.5
9325,9325,roefs,N,5,"['r', '##oe', '##f', '##s']",3,0.2
9326,9326,roeg,N,4,"['r', '##oeg']",1,0.5
9327,9327,roegste,N,7,"['r', '##oeg', '##ste']",2,0.57
9328,9328,roeimaat,N,8,"['r', '##oe', '##im', '##aat']",3,0.5
9329,9329,roeimans,N,8,"['r', '##oe', '##im', '##an', '##s']",4,0.38
9330,9330,roekt,N,5,"['r', '##oek', '##t']",2,0.4
9331,9331,roekte,N,6,"['r', '##oek', '##te']",2,0.5
9332,9332,roekten,N,7,"['r', '##oek', '##ten']",2,0.57
9333,9333,roel,N,4,"['r', '##oel']",1,0.5
9334,9334,roelen,N,6,"['r', '##oel', '##en']",2,0.5
9335,9335,roeltjes,N,8,"['r', '##oel', '##t', '##jes']",3,0.5
9336,9336,roelzaal,N,8,"['r', '##oel', '##z', '##aal']",3,0.5
9337,9337,roemelf,N,7,"['r', '##oe', '##me', '##l', '##f']",4,0.29
9338,9338,roen,N,4,"['r', '##oen']",1,0.5
9339,9339,roenen,N,6,"['r', '##oen', '##en']",2,0.5
9340,9340,roenstig,N,8,"['r', '##oen', '##st', '##ig']",3,0.5
9341,9341,roepschoots,N,11,"['r', '##oep', '##sch', '##oot', '##s']",4,0.55
9342,9342,roergen,N,7,"['r', '##oer', '##gen']",2,0.57
9343,9343,roesje,N,6,"['r', '##oe', '##s', '##je']",3,0.33
9344,9344,roestjes,N,8,"['r', '##oe', '##st', '##jes']",3,0.5
9345,9345,roestproe,N,9,"['r', '##oe', '##st', '##p', '##ro', '##e']",5,0.33
9346,9346,roets,N,5,"['r', '##oet', '##s']",2,0.4
9347,9347,roever,N,6,"['r', '##oe', '##ver']",2,0.5
9348,9348,rof,N,3,"['r', '##of']",1,0.33
9349,9349,roge,N,4,"['r', '##og', '##e']",2,0.25
9350,9350,rogen,N,5,"['r', '##og', '##en']",2,0.4
9351,9351,roi,N,3,"['r', '##o', '##i']",2,0.0
9352,9352,rokker,N,6,"['r', '##ok', '##ker']",2,0.5
9353,9353,rokkers,N,7,"['r', '##ok', '##ker', '##s']",3,0.43
9354,9354,rolen,N,5,"['r', '##ol', '##en']",2,0.4
9355,9355,rolfkast,N,8,"['r', '##ol', '##f', '##k', '##ast']",4,0.38
9356,9356,rolgrop,N,7,"['r', '##ol', '##g', '##ro', '##p']",4,0.29
9357,9357,rolk,N,4,"['r', '##ol', '##k']",2,0.25
9358,9358,rolkant,N,7,"['r', '##ol', '##k', '##ant']",3,0.43
9359,9359,rolken,N,6,"['r', '##ol', '##ken']",2,0.5
9360,9360,rolksteen,N,9,"['r', '##ol', '##k', '##ste', '##en']",4,0.44
9361,9361,rolle,N,5,"['r', '##ol', '##le']",2,0.4
9362,9362,rollor,N,6,"['r', '##ol', '##l', '##or']",3,0.33
9363,9363,rollors,N,7,"['r', '##ol', '##l', '##or', '##s']",4,0.29
9364,9364,rolsslok,N,8,"['r', '##ol', '##ss', '##l', '##ok']",4,0.38
9365,9365,rolstraart,N,10,"['r', '##ol', '##st', '##ra', '##art']",4,0.5
9366,9366,roltruig,N,8,"['r', '##ol', '##t', '##ru', '##ig']",4,0.38
9367,9367,rom,N,3,"['r', '##om']",1,0.33
9368,9368,romit,N,5,"['r', '##om', '##it']",2,0.4
9369,9369,rommen,N,6,"['r', '##om', '##men']",2,0.5
9370,9370,rompig,N,6,"['r', '##om', '##p', '##ig']",3,0.33
9371,9371,roms,N,4,"['r', '##om', '##s']",2,0.25
9372,9372,ron,N,3,"['r', '##on']",1,0.33
9373,9373,roneen,N,6,"['r', '##on', '##een']",2,0.5
9374,9374,ronen,N,5,"['r', '##on', '##en']",2,0.4
9375,9375,ronkel,N,6,"['r', '##on', '##ke', '##l']",3,0.33
9376,9376,ronnen,N,6,"['r', '##on', '##nen']",2,0.5
9377,9377,ronners,N,7,"['r', '##on', '##ne', '##r', '##s']",4,0.29
9378,9378,ronno's,N,7,"['r', '##on', '##n', '##o', ""'"", 's']",5,0.14
9379,9379,rons,N,4,"['r', '##on', '##s']",2,0.25
9380,9380,ronsen,N,6,"['r', '##on', '##sen']",2,0.5
9381,9381,ronten,N,6,"['r', '##on', '##ten']",2,0.5
9382,9382,roofwerk,N,8,"['r', '##oof', '##werk']",2,0.62
9383,9383,roogden,N,7,"['r', '##oog', '##den']",2,0.57
9384,9384,roogt,N,5,"['r', '##oog', '##t']",2,0.4
9385,9385,rookhorm,N,8,"['r', '##oo', '##k', '##h', '##orm']",4,0.38
9386,9386,rookvliem,N,9,"['r', '##oo', '##k', '##v', '##l', '##ie', '##m']",6,0.22
9387,9387,rool,N,4,"['r', '##oo', '##l']",2,0.25
9388,9388,roolsel,N,7,"['r', '##oo', '##l', '##se', '##l']",4,0.29
9389,9389,roolsels,N,8,"['r', '##oo', '##l', '##se', '##l', '##s']",5,0.25
9390,9390,roomhuis,N,8,"['r', '##oo', '##m', '##huis']",3,0.5
9391,9391,roon,N,4,"['r', '##oon']",1,0.5
9392,9392,roonde,N,6,"['r', '##oon', '##de']",2,0.5
9393,9393,roonden,N,7,"['r', '##oon', '##den']",2,0.57
9394,9394,roopkoes,N,8,"['r', '##oop', '##k', '##oe', '##s']",4,0.38
9395,9395,roopt,N,5,"['r', '##oop', '##t']",2,0.4
9396,9396,roor,N,4,"['r', '##oor']",1,0.5
9397,9397,roord,N,5,"['r', '##oord']",1,0.6
9398,9398,roorde,N,6,"['r', '##oord', '##e']",2,0.5
9399,9399,roortje,N,7,"['r', '##oor', '##t', '##je']",3,0.43
9400,9400,roortjes,N,8,"['r', '##oor', '##t', '##jes']",3,0.5
9401,9401,roorts,N,6,"['r', '##oor', '##t', '##s']",3,0.33
9402,9402,rootsen,N,7,"['r', '##oot', '##sen']",2,0.57
9403,9403,rootste,N,7,"['r', '##oot', '##ste']",2,0.57
9404,9404,ropisch,N,7,"['r', '##op', '##isch']",2,0.57
9405,9405,ropoost,N,7,"['r', '##op', '##oo', '##st']",3,0.43
9406,9406,ropper,N,6,"['r', '##op', '##per']",2,0.5
9407,9407,ropstool,N,8,"['r', '##op', '##st', '##oo', '##l']",4,0.38
9408,9408,ror,N,3,"['r', '##or']",1,0.33
9409,9409,rorde,N,5,"['r', '##or', '##de']",2,0.4
9410,9410,rore,N,4,"['r', '##or', '##e']",2,0.25
9411,9411,roren,N,5,"['r', '##oren']",1,0.6
9412,9412,rorgzand,N,8,"['r', '##org', '##z', '##and']",3,0.5
9413,9413,rorsen,N,6,"['r', '##or', '##sen']",2,0.5
9414,9414,rort,N,4,"['r', '##ort']",1,0.5
9415,9415,rosbuids,N,8,"['r', '##os', '##b', '##uid', '##s']",4,0.38
9416,9416,rosdaaf,N,7,"['r', '##os', '##d', '##aa', '##f']",4,0.29
9417,9417,rostchomp,N,9,"['r', '##os', '##t', '##ch', '##om', '##p']",5,0.33
9418,9418,rotar,N,5,"['r', '##ot', '##ar']",2,0.4
9419,9419,rotars,N,6,"['r', '##ot', '##ar', '##s']",3,0.33
9420,9420,rotchen,N,7,"['r', '##ot', '##ch', '##en']",3,0.43
9421,9421,rotches,N,7,"['r', '##ot', '##ch', '##es']",3,0.43
9422,9422,rotel,N,5,"['r', '##ot', '##el']",2,0.4
9423,9423,rotels,N,6,"['r', '##ot', '##els']",2,0.5
9424,9424,roter,N,5,"['r', '##ot', '##er']",2,0.4
9425,9425,roters,N,6,"['r', '##ot', '##ers']",2,0.5
9426,9426,rotes,N,5,"['r', '##ot', '##es']",2,0.4
9427,9427,rothoei,N,7,"['r', '##ot', '##h', '##oe', '##i']",4,0.29
9428,9428,rotluk,N,6,"['r', '##ot', '##l', '##uk']",3,0.33
9429,9429,rou,N,3,"['r', '##ou']",1,0.33
9430,9430,rouche,N,6,"['r', '##ou', '##ch', '##e']",3,0.33
9431,9431,rouchje,N,7,"['r', '##ou', '##ch', '##je']",3,0.43
9432,9432,roud,N,4,"['r', '##ou', '##d']",2,0.25
9433,9433,roup,N,4,"['r', '##ou', '##p']",2,0.25
9434,9434,rous,N,4,"['r', '##ou', '##s']",2,0.25
9435,9435,rout,N,4,"['r', '##ou', '##t']",2,0.25
9436,9436,roveel,N,6,"['r', '##ov', '##eel']",2,0.5
9437,9437,rovens,N,6,"['r', '##ov', '##ens']",2,0.5
9438,9438,rowit,N,5,"['r', '##o', '##w', '##it']",3,0.2
9439,9439,rowits,N,6,"['r', '##o', '##w', '##it', '##s']",4,0.17
9440,9440,rozeens,N,7,"['r', '##o', '##ze', '##ens']",3,0.43
9441,9441,rozing,N,6,"['r', '##o', '##z', '##ing']",3,0.33
9442,9442,rua,N,3,"['r', '##u', '##a']",2,0.0
9443,9443,rua's,N,5,"['r', '##u', '##a', ""'"", 's']",4,0.0
9444,9444,rucht,N,5,"['r', '##ucht']",1,0.6
9445,9445,ruchte,N,6,"['r', '##ucht', '##e']",2,0.5
9446,9446,ruchten,N,7,"['r', '##ucht', '##en']",2,0.57
9447,9447,ruchter,N,7,"['r', '##ucht', '##er']",2,0.57
9448,9448,ruchters,N,8,"['r', '##ucht', '##ers']",2,0.62
9449,9449,ruchtheid,N,9,"['r', '##ucht', '##heid']",2,0.67
9450,9450,rud,N,3,"['r', '##ud']",1,0.33
9451,9451,rudiek,N,6,"['r', '##ud', '##iek']",2,0.5
9452,9452,ruf,N,3,"['r', '##u', '##f']",2,0.0
9453,9453,ruffers,N,7,"['r', '##u', '##ff', '##ers']",3,0.43
9454,9454,rugpuk,N,6,"['r', '##ug', '##p', '##uk']",3,0.33
9455,9455,rugween,N,7,"['r', '##ug', '##wee', '##n']",3,0.43
9456,9456,ruid,N,4,"['r', '##uid']",1,0.5
9457,9457,ruider,N,6,"['r', '##uid', '##er']",2,0.5
9458,9458,ruidt,N,5,"['r', '##uid', '##t']",2,0.4
9459,9459,ruilte,N,6,"['r', '##ui', '##l', '##te']",3,0.33
9460,9460,ruiltjes,N,8,"['r', '##ui', '##l', '##t', '##jes']",4,0.38
9461,9461,ruimpje,N,7,"['r', '##uim', '##p', '##je']",3,0.43
9462,9462,ruimpjes,N,8,"['r', '##uim', '##p', '##jes']",3,0.5
9463,9463,ruims,N,5,"['r', '##uim', '##s']",2,0.4
9464,9464,ruinde,N,6,"['r', '##ui', '##n', '##de']",3,0.33
9465,9465,ruinend,N,7,"['r', '##ui', '##nen', '##d']",3,0.43
9466,9466,ruinsten,N,8,"['r', '##ui', '##n', '##sten']",3,0.5
9467,9467,ruip,N,4,"['r', '##ui', '##p']",2,0.25
9468,9468,ruipen,N,6,"['r', '##ui', '##pen']",2,0.5
9469,9469,ruiren,N,6,"['r', '##ui', '##ren']",2,0.5
9470,9470,ruisde,N,6,"['r', '##uis', '##de']",2,0.5
9471,9471,ruks,N,4,"['r', '##uk', '##s']",2,0.25
9472,9472,rulde,N,5,"['r', '##ul', '##de']",2,0.4
9473,9473,rulden,N,6,"['r', '##ul', '##den']",2,0.5
9474,9474,rult,N,4,"['r', '##ul', '##t']",2,0.25
9475,9475,rundslang,N,9,"['r', '##un', '##d', '##sl', '##ang']",4,0.44
9476,9476,rungen,N,6,"['r', '##un', '##gen']",2,0.5
9477,9477,runi,N,4,"['r', '##un', '##i']",2,0.25
9478,9478,runmind,N,7,"['r', '##un', '##m', '##ind']",3,0.43
9479,9479,runsen,N,6,"['r', '##un', '##sen']",2,0.5
9480,9480,rup,N,3,"['r', '##u', '##p']",2,0.0
9481,9481,rurgen,N,6,"['r', '##ur', '##gen']",2,0.5
9482,9482,rursten,N,7,"['r', '##ur', '##sten']",2,0.57
9483,9483,ruste,N,5,"['r', '##ust', '##e']",2,0.4
9484,9484,rutny,N,5,"['r', '##ut', '##n', '##y']",3,0.2
9485,9485,ruts,N,4,"['r', '##ut', '##s']",2,0.25
9486,9486,rutten,N,6,"['r', '##ut', '##ten']",2,0.5
9487,9487,ruven,N,5,"['r', '##u', '##ven']",2,0.4
9488,9488,saaitje,N,7,"['s', '##aa', '##it', '##je']",3,0.43
9489,9489,saaitjes,N,8,"['s', '##aa', '##it', '##jes']",3,0.5
9490,9490,saak,N,4,"['s', '##aak']",1,0.5
9491,9491,saal,N,4,"['s', '##aal']",1,0.5
9492,9492,saalvis,N,7,"['s', '##aal', '##v', '##is']",3,0.43
9493,9493,saar,N,4,"['s', '##aar']",1,0.5
9494,9494,saart,N,5,"['s', '##aar', '##t']",2,0.4
9495,9495,saatte,N,6,"['s', '##aat', '##te']",2,0.5
9496,9496,sabjet,N,6,"['s', '##ab', '##je', '##t']",3,0.33
9497,9497,sabjets,N,7,"['s', '##ab', '##je', '##t', '##s']",4,0.29
9498,9498,sacet,N,5,"['s', '##ac', '##et']",2,0.4
9499,9499,sadaal,N,6,"['s', '##ad', '##aal']",2,0.5
9500,9500,saden,N,5,"['s', '##ad', '##en']",2,0.4
9501,9501,sadens,N,6,"['s', '##ad', '##ens']",2,0.5
9502,9502,sadoei,N,6,"['s', '##ad', '##oe', '##i']",3,0.33
9503,9503,safel,N,5,"['s', '##af', '##el']",2,0.4
9504,9504,safels,N,6,"['s', '##af', '##els']",2,0.5
9505,9505,saftal,N,6,"['s', '##af', '##tal']",2,0.5
9506,9506,saftals,N,7,"['s', '##af', '##tal', '##s']",3,0.43
9507,9507,saftan,N,6,"['s', '##af', '##t', '##an']",3,0.33
9508,9508,saftans,N,7,"['s', '##af', '##t', '##an', '##s']",4,0.29
9509,9509,sag,N,3,"['s', '##ag']",1,0.33
9510,9510,saggat,N,6,"['s', '##ag', '##g', '##at']",3,0.33
9511,9511,sagtors,N,7,"['s', '##ag', '##t', '##or', '##s']",4,0.29
9512,9512,sah,N,3,"['s', '##a', '##h']",2,0.0
9513,9513,sairs,N,5,"['s', '##a', '##ir', '##s']",3,0.2
9514,9514,saken,N,5,"['s', '##ak', '##en']",2,0.4
9515,9515,sakkel,N,6,"['s', '##ak', '##ke', '##l']",3,0.33
9516,9516,sakkier,N,7,"['s', '##ak', '##k', '##ier']",3,0.43
9517,9517,sal,N,3,"['s', '##al']",1,0.33
9518,9518,salbet,N,6,"['s', '##al', '##be', '##t']",3,0.33
9519,9519,salen,N,5,"['s', '##alen']",1,0.6
9520,9520,salgen,N,6,"['s', '##al', '##gen']",2,0.5
9521,9521,salko,N,5,"['s', '##al', '##k', '##o']",3,0.2
9522,9522,sallen,N,6,"['s', '##al', '##len']",2,0.5
9523,9523,salmer,N,6,"['s', '##al', '##mer']",2,0.5
9524,9524,salot,N,5,"['s', '##al', '##ot']",2,0.4
9525,9525,salters,N,7,"['s', '##al', '##ter', '##s']",3,0.43
9526,9526,salvers,N,7,"['s', '##al', '##ver', '##s']",3,0.43
9527,9527,samel,N,5,"['s', '##am', '##el']",2,0.4
9528,9528,samert,N,6,"['s', '##am', '##er', '##t']",3,0.33
9529,9529,sammer,N,6,"['s', '##am', '##mer']",2,0.5
9530,9530,sammers,N,7,"['s', '##am', '##mer', '##s']",3,0.43
9531,9531,sampen,N,6,"['s', '##amp', '##en']",2,0.5
9532,9532,sams,N,4,"['s', '##am', '##s']",2,0.25
9533,9533,san,N,3,"['s', '##an']",1,0.33
9534,9534,sandpick,N,8,"['s', '##and', '##p', '##ic', '##k']",4,0.38
9535,9535,sanen,N,5,"['s', '##an', '##en']",2,0.4
9536,9536,sannen,N,6,"['s', '##an', '##nen']",2,0.5
9537,9537,sanse,N,5,"['s', '##an', '##se']",2,0.4
9538,9538,sape,N,4,"['s', '##ap', '##e']",2,0.25
9539,9539,sapel,N,5,"['s', '##ap', '##el']",2,0.4
9540,9540,saper,N,5,"['s', '##ap', '##er']",2,0.4
9541,9541,sapes,N,5,"['s', '##ap', '##es']",2,0.4
9542,9542,sapse,N,5,"['s', '##ap', '##se']",2,0.4
9543,9543,sapt,N,4,"['s', '##ap', '##t']",2,0.25
9544,9544,sarals,N,6,"['s', '##ar', '##als']",2,0.5
9545,9545,sararts,N,7,"['s', '##ar', '##art', '##s']",3,0.43
9546,9546,sarber,N,6,"['s', '##ar', '##ber']",2,0.5
9547,9547,saren,N,5,"['s', '##aren']",1,0.6
9548,9548,sarent,N,6,"['s', '##aren', '##t']",2,0.5
9549,9549,sarie,N,5,"['s', '##ar', '##ie']",2,0.4
9550,9550,saries,N,6,"['s', '##ar', '##ies']",2,0.5
9551,9551,sarsen,N,6,"['s', '##ar', '##sen']",2,0.5
9552,9552,sarst,N,5,"['s', '##ar', '##st']",2,0.4
9553,9553,sartes,N,6,"['s', '##art', '##es']",2,0.5
9554,9554,sasbo,N,5,"['s', '##as', '##b', '##o']",3,0.2
9555,9555,sasbo's,N,7,"['s', '##as', '##b', '##o', ""'"", 's']",5,0.14
9556,9556,sat,N,3,"['s', '##at']",1,0.33
9557,9557,saten,N,5,"['s', '##aten']",1,0.6
9558,9558,sato,N,4,"['s', '##at', '##o']",2,0.25
9559,9559,satoen,N,6,"['s', '##at', '##oen']",2,0.5
9560,9560,sats,N,4,"['s', '##at', '##s']",2,0.25
9561,9561,satt,N,4,"['s', '##at', '##t']",2,0.25
9562,9562,satten,N,6,"['s', '##at', '##ten']",2,0.5
9563,9563,satut,N,5,"['s', '##at', '##ut']",2,0.4
9564,9564,saufe,N,5,"['s', '##a', '##u', '##f', '##e']",4,0.0
9565,9565,saupa,N,5,"['s', '##a', '##u', '##p', '##a']",4,0.0
9566,9566,saupo's,N,7,"['s', '##a', '##u', '##p', '##o', ""'"", 's']",6,0.0
9567,9567,sauw,N,4,"['s', '##a', '##uw']",2,0.25
9568,9568,sauwbord,N,8,"['s', '##a', '##uw', '##b', '##or', '##d']",5,0.25
9569,9569,sauwkom,N,7,"['s', '##a', '##uw', '##k', '##om']",4,0.29
9570,9570,savel,N,5,"['s', '##av', '##el']",2,0.4
9571,9571,sazen,N,5,"['s', '##a', '##zen']",2,0.4
9572,9572,scack,N,5,"['s', '##c', '##ac', '##k']",3,0.2
9573,9573,scakte,N,6,"['s', '##c', '##ak', '##te']",3,0.33
9574,9574,scappen,N,7,"['s', '##c', '##ap', '##pen']",3,0.43
9575,9575,scèches,N,7,"['s', '##c', '##è', '##ch', '##es']",4,0.29
9576,9576,scemp,N,5,"['s', '##c', '##em', '##p']",3,0.2
9577,9577,scersen,N,7,"['s', '##c', '##ers', '##en']",3,0.43
9578,9578,scèter,N,6,"['s', '##c', '##è', '##ter']",3,0.33
9579,9579,scèters,N,7,"['s', '##c', '##è', '##ter', '##s']",4,0.29
9580,9580,schaag,N,6,"['sch', '##aag']",1,0.67
9581,9581,schaakbeen,N,10,"['sch', '##aak', '##be', '##en']",3,0.6
9582,9582,schaakbroer,N,11,"['sch', '##aak', '##br', '##oer']",3,0.64
9583,9583,schaakheid,N,10,"['sch', '##aak', '##heid']",2,0.7
9584,9584,schaakmaak,N,10,"['sch', '##aak', '##ma', '##ak']",3,0.6
9585,9585,schaakse,N,8,"['sch', '##aak', '##se']",2,0.62
9586,9586,schaald,N,7,"['sch', '##aal', '##d']",2,0.57
9587,9587,schaals,N,7,"['sch', '##aal', '##s']",2,0.57
9588,9588,schaalsel,N,9,"['sch', '##aal', '##se', '##l']",3,0.56
9589,9589,schaalsels,N,10,"['sch', '##aal', '##se', '##l', '##s']",4,0.5
9590,9590,schaan,N,6,"['sch', '##aan']",1,0.67
9591,9591,schaantje,N,9,"['sch', '##aan', '##t', '##je']",3,0.56
9592,9592,schaantjes,N,10,"['sch', '##aan', '##t', '##jes']",3,0.6
9593,9593,schaapraar,N,10,"['sch', '##aa', '##p', '##ra', '##ar']",4,0.5
9594,9594,schaarves,N,9,"['sch', '##aar', '##ve', '##s']",3,0.56
9595,9595,schaat,N,6,"['sch', '##aat']",1,0.67
9596,9596,schaatbaar,N,10,"['sch', '##aat', '##baar']",2,0.7
9597,9597,schaatgrel,N,10,"['sch', '##aat', '##g', '##re', '##l']",4,0.5
9598,9598,schaatlord,N,10,"['sch', '##aat', '##l', '##or', '##d']",4,0.5
9599,9599,schaatsels,N,10,"['sch', '##aat', '##se', '##l', '##s']",4,0.5
9600,9600,schaben,N,7,"['sch', '##ab', '##en']",2,0.57
9601,9601,schadar,N,7,"['sch', '##ad', '##ar']",2,0.57
9602,9602,schadje,N,7,"['sch', '##ad', '##je']",2,0.57
9603,9603,schafen,N,7,"['sch', '##af', '##en']",2,0.57
9604,9604,schagde,N,7,"['sch', '##ag', '##de']",2,0.57
9605,9605,schagden,N,8,"['sch', '##ag', '##den']",2,0.62
9606,9606,schagdend,N,9,"['sch', '##ag', '##den', '##d']",3,0.56
9607,9607,schagen,N,7,"['sch', '##agen']",1,0.71
9608,9608,schajel,N,7,"['sch', '##a', '##je', '##l']",3,0.43
